source (file name),stream,material,kg/MW,kg/MWh,ore grade,mining waste kg/MW,recycling factor,bib,,,,,,,,,,
Wind,front_need,concrete,2246400,51.28767123,67% for cement and concrete contains 21% of cement+ sand+gravel and water,,,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,front_need,copper,5568,0.1271232877,0.02,,,,https://link.springer.com/article/10.1007/s10098-019-01678-1,,,,,,,,,
Wind,front_need,fiberglass,3490.8,0.07969863014,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-8,,,,,,,,,
Wind,front_need,iron,540710,12.34497717,0.65,,,,https://link.springer.com/article/10.1007/s10098-019-01678-11,,,,,,,,,
Wind,front_need,paint ,1311.12,0.02993424658,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-19,,,,,,,,,
Wind,front_need,polyethylene,329.4,0.007520547945,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-22,,,,,,,,,
Wind,front_need,polymer,5888,0.1344292237,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-24,,,,,,,,,
Wind,front_need,porcelain,104.98,0.002396803653,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-25,,,,,,,,,
Wind,front_need,neodymium,216,0.004931506849,0.05,,,,"THE ROLE OF RARE EARTH ELEMENTS
IN WIND ENERGY
AND ELECTRIC MOBILITY
An analysis of future supply/demand balances
ALVES DIAS, P., BOBBA, S., CARRARA, S., PLAZZOTTA, B., https://pubs.usgs.gov/sir/2011/5036/sir2011-5036.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,front_need,praseodymium,40,0.0009132420091,0.05,,,,"https://iea.blob.core.windows.net/assets/278ae0c8-28b8-402b-b9ab-6e45463c273f/TheRoleofCriticalMineralsinCleanEnergyTransitions.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,front_need,terbium,5,0.0001141552511,0.05,,,,"https://iea.blob.core.windows.net/assets/278ae0c8-28b8-402b-b9ab-6e45463c273f/TheRoleofCriticalMineralsinCleanEnergyTransitions.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,front_need,dysprosium,17,0.0003881278539,0.05,,,,"https://www.sciencedirect.com/science/article/pii/S0959652622003596, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,front_need,chromium,902,0.02059360731,0.3082,,,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/chromium-processing  Since Cr takes 67% of weight from Cr2O3",,,,,,,,,
Wind,front_need,manganese,80.5,0.001837899543,0.35,,,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/manganese-processing#ref82002",,,,,,,,,
Wind,front_need,molybdenum,136.6,0.003118721461,0.005,,,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/molybdenum-processing#ref82041",,,,,,,,,
Wind,front_need,nickel,663.4,0.01514611872,0.09,,,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, Assessment of Materials and Rare Earth Metals Demand for
Sustainable Wind Energy Growth in India, https://www.britannica.com/technology/nickel-processing#ref81469",,,,,,,,,
Wind,front_waste,aluminum_mining_w,18729.2,0.4276073059,0.3,,0.76,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,front_waste,zinc_mining_w,872.4309333,0.01991851446,0.03,,0,,https://www.britannica.com/technology/zinc-processing/Ores,,,,,,,,,
Wind,front_waste,iron_mining_w,316647.9077,7.229404285,0.65,,1,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,front_waste,concrete_mining_w,316068.48,7.216175342,67% for cement and concrete contains 21% of cement+ sand+gravel and water,,1,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,front_waste,copper_mining_w,275398.5024,6.287637041,0.02,,0.6,,https://link.springer.com/article/10.1007/s10098-019-01678-1,,,,,,,,,
Wind,front_waste,neodymium_mining_w,4104,0.09369863014,0.05,,0,,"THE ROLE OF RARE EARTH ELEMENTS
IN WIND ENERGY
AND ELECTRIC MOBILITY
An analysis of future supply/demand balances
ALVES DIAS, P., BOBBA, S., CARRARA, S., PLAZZOTTA, B., https://pubs.usgs.gov/sir/2011/5036/sir2011-5036.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,front_waste,praseodymium_mining_w,760,0.01735159817,0.05,,0,,"https://iea.blob.core.windows.net/assets/278ae0c8-28b8-402b-b9ab-6e45463c273f/TheRoleofCriticalMineralsinCleanEnergyTransitions.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,front_waste,terbium_mining_w,95,0.002168949772,0.05,,0,,"https://iea.blob.core.windows.net/assets/278ae0c8-28b8-402b-b9ab-6e45463c273f/TheRoleofCriticalMineralsinCleanEnergyTransitions.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,front_waste,dysprosium_mining_w,323,0.007374429224,0.05,,0,,"https://www.sciencedirect.com/science/article/pii/S0959652622003596, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,front_waste,chromium_mining_w,2024.670993,0.04622536513,0.3082,,0,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/chromium-processing  Since Cr takes 67% of weight from Cr2O3",,,,,,,,,
Wind,front_waste,manganese_mining_w ,149.5,0.003413242009,0.35,,0,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/manganese-processing#ref82002",,,,,,,,,
Wind,front_waste,molybdenum_mining_w,27183.4,0.6206255708,0.005,,0,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/molybdenum-processing#ref82041",,,,,,,,,
Wind,front_waste,nickel_mining_w ,6707.711111,0.1531440893,0.09,,0,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, Assessment of Materials and Rare Earth Metals Demand for
Sustainable Wind Energy Growth in India, https://www.britannica.com/technology/nickel-processing#ref81469",,,,,,,,,
Wind,back_waste,aluminum,2006.7,0.04581506849,0.3,,,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,back_waste,zinc,26.9824,0.0006160365297,0.03,,,,https://www.britannica.com/technology/zinc-processing/Ores,,,,,,,,,
Wind,back_waste,iron,0,0,0.65,,,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,back_waste,concrete,0,0,67% for cement and concrete contains 21% of cement+ sand+gravel and water,,,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,back_waste,copper,2248.15104,0.05132764932,0.02,,,,https://link.springer.com/article/10.1007/s10098-019-01678-1,,,,,,,,,
Wind,back_waste,fiberglass,3490.8,0.07969863014,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-8,,,,,,,,,
Wind,back_waste,iron,0,0,0.65,,,,https://link.springer.com/article/10.1007/s10098-019-01678-11,,,,,,,,,
Wind,back_waste,paint ,1311.12,0.02993424658,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-19,,,,,,,,,
Wind,back_waste,polyethylene,329.4,0.007520547945,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-22,,,,,,,,,
Wind,back_waste,polymer,5888,0.1344292237,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-24,,,,,,,,,
Wind,back_waste,porcelain,104.98,0.002396803653,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-25,,,,,,,,,
Wind,back_waste,neodymium,216,0.004931506849,0.05,,,,"THE ROLE OF RARE EARTH ELEMENTS
IN WIND ENERGY
AND ELECTRIC MOBILITY
An analysis of future supply/demand balances
ALVES DIAS, P., BOBBA, S., CARRARA, S., PLAZZOTTA, B., https://pubs.usgs.gov/sir/2011/5036/sir2011-5036.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,back_waste,praseodymium,40,0.0009132420091,0.05,,,,"https://iea.blob.core.windows.net/assets/278ae0c8-28b8-402b-b9ab-6e45463c273f/TheRoleofCriticalMineralsinCleanEnergyTransitions.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,back_waste,terbium,5,0.0001141552511,0.05,,,,"https://iea.blob.core.windows.net/assets/278ae0c8-28b8-402b-b9ab-6e45463c273f/TheRoleofCriticalMineralsinCleanEnergyTransitions.pdf, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,back_waste,dysprosium,17,0.0003881278539,0.05,,,,"https://www.sciencedirect.com/science/article/pii/S0959652622003596, https://www.britannica.com/science/rare-earth-element/Abundance-occurrence-and-reserves",,,,,,,,,
Wind,back_waste,chromium,902,0.02059360731,0.3082,,,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/chromium-processing  Since Cr takes 67% of weight from Cr2O3",,,,,,,,,
Wind,back_waste,manganese,80.5,0.001837899543,0.35,,,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/manganese-processing#ref82002",,,,,,,,,
Wind,back_waste,molybdenum,136.6,0.003118721461,0.005,,,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, https://www.britannica.com/technology/molybdenum-processing#ref82041",,,,,,,,,
Wind,back_waste,nickel,663.4,0.01514611872,0.09,,,,"Carrara, S.; Alves, D.P.; Plazzotta, B.; Pavel, C. Raw Materials Demand for Wind and Solar PV Technologies in the Transition Towards a
Decarbonised Energy System, EUR 30095 EN; Publications Office of the European Union: Luxembourg, 2020.
31. Moss, R.L.; Tzimas, E.; Kara, H.;Willis, P.; Kooroshy, J. Critical Metals in Strategic Energy Technologies; Assessing Rare Metals as
Supply-Chain Bottlenecks in Low-Carbon Energy Technologies. JRC Scientific and Technical Reports; Publications Office of the
European Union: Luxembourg, 2011, Assessment of Materials and Rare Earth Metals Demand for
Sustainable Wind Energy Growth in India, https://www.britannica.com/technology/nickel-processing#ref81469",,,,,,,,,
Wind,oper_need,lubricant,3304,0.07543378995,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-16,,,,,,,,,
Wind,oper_waste,lubricant,3304,0.07543378995,-,,,,https://link.springer.com/article/10.1007/s10098-019-01678-16,,,,,,,,,
Wind,front_waste,CO2,1068.72,0.0244,,,,,,,,,,,,,,
Solar,front_waste,concrete_mining_w,6612.9,0.1677549467,,,,,"\n@article{ELCHALAKANI201410,\ntitle = {Sustainable concrete with high volume GGBFS to build Masdar City in the UAE},\njournal = {Case Studies in Construction Materials},\nvolume = {1},\npages = {10-24},\nyear = {2014},\nissn = {2214-5095},\ndoi = {https://doi.org/10.1016/j.cscm.2013.11.001},\nurl = {https://www.sciencedirect.com/science/article/pii/S221450951300003X},\nauthor = {Mohamed Elchalakani and Tarek Aly and Emad Abu-Aisheh},\nkeywords = {Concrete, Sustainability, GGBFS, Fly ash},\nabstract = {Masdar City (MC) is leading the Middle East in the development of energy and resource efficient low-carbon construction in the United Arab Emirates (UAE). One of its major goals is to develop and specify materials and processes that will help reducing its environmental footprint through resource and energy conservation, as well as renewable energy generation. In 2010 MC announced on its website a prized-competition for the best proposal of \u201cSustainable Concrete\u201d and \u201cLowest Carbon Footprint\u201d to build MC with a total of two million cubic meter of concrete on 4 years period. This paper presents the experimental test results of 13 types of concrete mixes made with high volume of ground granulated blast furnace slag (GGBFS) cement with 50%, 60%, 70% and 80% replacement of ordinary Portland cement (OPC) to reduce the carbon emissions. A fly ash-blended mix made with 30% fly ash was also tested. The paper provides more information on the mix design parameter, full justification of CO2 footprint, and cost reduction for each concrete type. The hardened and plastic properties and durability test parameters for each mix are presented. The results show that the slag concrete mixes significantly reduce the carbon footprint and meet the requirements of MC. An economical mix with 80% GGBFS and 20% OPC was nominated for use in the future construction of MC with 154kg/m3 carbon foot print.}\n}"",
                    ""\n@ARTICLE{Agency2019-tl,\n  title   = {\""Future of solar photovoltaic: deployment, investment, technology,\n             grid integration and socio-economic aspects\""},\n  author  = {\""Agency, International Renewable Energy\""},\n  journal ={ \""A Global Energy Transformation\""},\n  year    =  {2019}\n}",,,,,,,,,
Solar,front_waste,aluminum_mining_w,44333.33333,1.124640622,0.3,,,,"@incollection{SCHWARZ200481,\ntitle = {Aluminum Production and Energy},\neditor = {Cutler J. Cleveland},\nbooktitle = {Encyclopedia of Energy},\npublisher = {Elsevier},\naddress = {New York},\npages = {81-95},\nyear = {2004},\nisbn = {978-0-12-176480-7},\ndoi = {https://doi.org/10.1016/B0-12-176480-X/00372-7},\nurl = {https://www.sciencedirect.com/science/article/pii/B012176480X003727},\nauthor = {H.-G. Schwarz}\n}"",
                    ""\n@ARTICLE{Agency2019-tl,\n  title   = {\""Future of solar photovoltaic: deployment, investment, technology,\n             grid integration and socio-economic aspects\""},\n  author  = {\""Agency, International Renewable Energy\""},\n  journal ={ \""A Global Energy Transformation\""},\n  year    =  {2019}\n}",,,,,,,,,
Solar,front_waste,copper_mining_w,343000,8.70116692,0.02,,,,"@incollection{HALDAR2018259,\ntitle = {Chapter 13 - Mineral Processing},\neditor = {Swapan Kumar Haldar},\nbooktitle = {Mineral Exploration (Second Edition)},\npublisher = {Elsevier},\nedition = {Second Edition},\npages = {259-290},\nyear = {2018},\nisbn = {978-0-12-814022-2},\ndoi = {https://doi.org/10.1016/B978-0-12-814022-2.00013-7},\nurl = {https://www.sciencedirect.com/science/article/pii/B9780128140222000137},\nauthor = {Swapan Kumar Haldar},\nkeywords = {Classification, Column flotation, Concentrate valuation, Crusher, Extractive metallurgy, Froth flotation, Hydrocyclone, Metal balancing, Metallurgical accounting, Mineral processing, Multi-gravity separator, Spiral concentrator},\nabstract = {Metal content and surface properties vary widely between minerals. End-users look for the highest purity of minerals. Run-of-mine ore is beneficiated through particle size reduction, liberation, separation, and concentration using physical and surface chemical properties. Ore is crushed, grinded, and classified. Valuable minerals are concentrated by leaching and sorting with light reflectance, gamma radiation, and X-ray luminescence. Gravity concentration is possible by panning, jigging, spiraling, shaking table, and multigravity and dense medium separation. Magnetic and electrostatic properties aid in concentration. The majority of ore (Cu, Zn, Pb, platinum-group elements, etc.) is best suited to froth flotation, which includes conditioning of fine liberated particles and reagents like collectors, depressors, regulators, and frothers. Slurry passes through rougher-scavenger cells and concentrates. Concentrates are cleaned by washing, sedimentation, and dewatering. Rejects are disposed to tailing ponds or used for the void-filling stabilization of underground stopes. Column flotation improves quality and recovery. Plant performance is judged by metallurgical accounting, metal balancing, operating cost, quantity, purity, recovery, and valuation. Extractive pyrometallurgy, hydrometallurgy, and refining processes recover the purest metals from concentrates.}\n}"",
                    ""\n@ARTICLE{Agency2019-tl,\n  title   = {\""Future of solar photovoltaic: deployment, investment, technology,\n             grid integration and socio-economic aspects\""},\n  author  = {\""Agency, International Renewable Energy\""},\n  journal ={ \""A Global Energy Transformation\""},\n  year    =  {2019}\n}",,,,,,,,,
Solar,front_waste,silica_mining_w,363000,9.208523592, #ore grade about 35% and 50% of Si goes into waste during manufacturing ,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,front_waste,iron_mining_w,30153.84615,0.7649377512,0.65,,,,"\n@ARTICLE{Muwanguzi2012-ix,\n  title     = \""Characterization of chemical composition and microstructure of\n               natural iron ore from Muko deposits\"",\n  author    = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n               Joseph K and J{\""o}nsson, P{\""a}r G\"",\n  journal   = \""International Scholarly Research Notices\"",\n  publisher = \""Hindawi\"",\n  volume    =  2012,\n  year      =  2012\n}\n",,,,,,,,,
Solar,front_waste,CO2,10560.900000000001,0.2679071537,,,,,"\n\n@MISC{noauthor_undated-xq,\n  title        = \""About the {LCI} database project\"",\n  url ={https://www.nrel.gov/lci/about.html}}",,,,,,,,,
Solar,front_waste,germanium_mining_w,1099560,27.8934551,0.0004,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,front_waste,indium_mining_w,3799620,96.38812785,0.0001,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,front_waste,lead_mining_w,136.1681293,0.003454290445,0.01732,,,,https://www.britannica.com/technology/lead-processing,,,,,,,,,
Solar,front_need,silica,7000,0.1775748351,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,front_need,aluminum,19000,0.4819888382,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,front_need,concrete,47000,1.192288179,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,front_need,glass,70000,1.775748351,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,front_need,copper,7000,0.1775748351,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,front_need,iron,56000,1.420598681,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n"",
                    ""\n@ARTICLE{Muwanguzi2012-ix,\n  title     = \""Characterization of chemical composition and microstructure of\n               natural iron ore from Muko deposits\"",\n  author    = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n               Joseph K and J{\""o}nsson, P{\""a}r G\"",\n  journal   = \""International Scholarly Research Notices\"",\n  publisher = \""Hindawi\"",\n  volume    =  2012,\n  year      =  2012\n}\n",,,,,,,,,
Solar,front_need,germanium,440,0.01116184678,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n"",
                    ""\n@ARTICLE{Muwanguzi2012-ix,\n  title     = \""Characterization of chemical composition and microstructure of\n               natural iron ore from Muko deposits\"",\n  author    = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n               Joseph K and J{\""o}nsson, P{\""a}r G\"",\n  journal   = \""International Scholarly Research Notices\"",\n  publisher = \""Hindawi\"",\n  volume    =  2012,\n  year      =  2012\n}\n",,,,,,,,,
Solar,front_need,indium ,380,0.009639776763,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n"",
                    ""@article{article,
author = {Paradis, Suzanne},
year = {2015},
month = {01},
pages = {23-29},
title = {Indium, germanium and gallium in volcanic- and sediment-hosted base-metal sulphide deposits},
journal = {British Columbia Geological Survey}\n",,,,,,,,,
Solar,front_need,plastic,6000,0.1522070015,,,,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n"",
                    ""\n@ARTICLE{Muwanguzi2012-ix,\n  title     = \""Characterization of chemical composition and microstructure of\n               natural iron ore from Muko deposits\"",\n  author    = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n               Joseph K and J{\""o}nsson, P{\""a}r G\"",\n  journal   = \""International Scholarly Research Notices\"",\n  publisher = \""Hindawi\"",\n  volume    =  2012,\n  year      =  2012\n}\n",,,,,,,,,
Solar,front_need,lead,2.4,0.00006088280061,,,,https://www.ise.fraunhofer.de/content/dam/ise/en/documents/publications/studies/recent-facts-about-photovoltaics-in-germany.pdf,https://news.energysage.com/average-solar-panel-size-weight/,,,,,,,,,
Solar,back_waste,silica,7000,0.1775748351, #ore grade about 35% and 50% of Si goes into waste during manufacturing ,,0,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,back_waste,aluminum,4560,0.1156773212,0.3,,0.76,,https://aluminiumtoday.com/news/international-aluminium-institute-publishes-global-recycling-data,,,,,,,,,
Solar,back_waste,concrete,0,0,concrete*0.21,,1,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,back_waste,glass,70000,1.775748351,,,0,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
Solar,back_waste,copper,2800,0.07102993404,0.02,,0.6,,"\n@ARTICLE{DoE2015-bp,\n  title   = \""Quadrennial technology review 2015\"",\n  author  = \""DoE, U S\"",\n  journal = \""US Department of Energy, Washington, DC\"",\n  year    =  2015\n}\n",,,,,,,,,
